,label,filename,filepath
2221,Cubism,Cubism_aug_0_2241.jpeg,../train_images\Cubism\Cubism_aug_0_2241.jpeg
2222,Cubism,Cubism_aug_0_2249.jpeg,../train_images\Cubism\Cubism_aug_0_2249.jpeg
2223,Cubism,Cubism_aug_0_2257.jpeg,../train_images\Cubism\Cubism_aug_0_2257.jpeg
2224,Cubism,Cubism_aug_0_226.jpeg,../train_images\Cubism\Cubism_aug_0_226.jpeg
2225,Cubism,Cubism_aug_0_2264.jpeg,../train_images\Cubism\Cubism_aug_0_2264.jpeg
2226,Cubism,Cubism_aug_0_2269.jpeg,../train_images\Cubism\Cubism_aug_0_2269.jpeg
2227,Cubism,Cubism_aug_0_2272.jpeg,../train_images\Cubism\Cubism_aug_0_2272.jpeg
2228,Cubism,Cubism_aug_0_2278.jpeg,../train_images\Cubism\Cubism_aug_0_2278.jpeg
2229,Cubism,Cubism_aug_0_2295.jpeg,../train_images\Cubism\Cubism_aug_0_2295.jpeg
2230,Cubism,Cubism_aug_0_2307.jpeg,../train_images\Cubism\Cubism_aug_0_2307.jpeg
2231,Cubism,Cubism_aug_0_2308.jpeg,../train_images\Cubism\Cubism_aug_0_2308.jpeg
2232,Cubism,Cubism_aug_0_2309.jpeg,../train_images\Cubism\Cubism_aug_0_2309.jpeg
2233,Cubism,Cubism_aug_0_2318.jpeg,../train_images\Cubism\Cubism_aug_0_2318.jpeg
2234,Cubism,Cubism_aug_0_2320.jpeg,../train_images\Cubism\Cubism_aug_0_2320.jpeg
2235,Cubism,Cubism_aug_0_2326.jpeg,../train_images\Cubism\Cubism_aug_0_2326.jpeg
2236,Cubism,Cubism_aug_0_2333.jpeg,../train_images\Cubism\Cubism_aug_0_2333.jpeg
2237,Cubism,Cubism_aug_0_2356.jpeg,../train_images\Cubism\Cubism_aug_0_2356.jpeg
2238,Cubism,Cubism_aug_0_2363.jpeg,../train_images\Cubism\Cubism_aug_0_2363.jpeg
2239,Cubism,Cubism_aug_0_2365.jpeg,../train_images\Cubism\Cubism_aug_0_2365.jpeg
2240,Cubism,Cubism_aug_0_2391.jpeg,../train_images\Cubism\Cubism_aug_0_2391.jpeg
2241,Cubism,Cubism_aug_0_2419.jpeg,../train_images\Cubism\Cubism_aug_0_2419.jpeg
2242,Cubism,Cubism_aug_0_2423.jpeg,../train_images\Cubism\Cubism_aug_0_2423.jpeg
2243,Cubism,Cubism_aug_0_2439.jpeg,../train_images\Cubism\Cubism_aug_0_2439.jpeg
2244,Cubism,Cubism_aug_0_2450.jpeg,../train_images\Cubism\Cubism_aug_0_2450.jpeg
2245,Cubism,Cubism_aug_0_2452.jpeg,../train_images\Cubism\Cubism_aug_0_2452.jpeg
2246,Cubism,Cubism_aug_0_2458.jpeg,../train_images\Cubism\Cubism_aug_0_2458.jpeg
2247,Cubism,Cubism_aug_0_2473.jpeg,../train_images\Cubism\Cubism_aug_0_2473.jpeg
2248,Cubism,Cubism_aug_0_2479.jpeg,../train_images\Cubism\Cubism_aug_0_2479.jpeg
2249,Cubism,Cubism_aug_0_2497.jpeg,../train_images\Cubism\Cubism_aug_0_2497.jpeg
2250,Cubism,Cubism_aug_0_25.jpeg,../train_images\Cubism\Cubism_aug_0_25.jpeg
2251,Cubism,Cubism_aug_0_2506.jpeg,../train_images\Cubism\Cubism_aug_0_2506.jpeg
2252,Cubism,Cubism_aug_0_2512.jpeg,../train_images\Cubism\Cubism_aug_0_2512.jpeg
2253,Cubism,Cubism_aug_0_2515.jpeg,../train_images\Cubism\Cubism_aug_0_2515.jpeg
2254,Cubism,Cubism_aug_0_252.jpeg,../train_images\Cubism\Cubism_aug_0_252.jpeg
2255,Cubism,Cubism_aug_0_2520.jpeg,../train_images\Cubism\Cubism_aug_0_2520.jpeg
2256,Cubism,Cubism_aug_0_2523.jpeg,../train_images\Cubism\Cubism_aug_0_2523.jpeg
2257,Cubism,Cubism_aug_0_2525.jpeg,../train_images\Cubism\Cubism_aug_0_2525.jpeg
2258,Cubism,Cubism_aug_0_2544.jpeg,../train_images\Cubism\Cubism_aug_0_2544.jpeg
2259,Cubism,Cubism_aug_0_2545.jpeg,../train_images\Cubism\Cubism_aug_0_2545.jpeg
2260,Cubism,Cubism_aug_0_2549.jpeg,../train_images\Cubism\Cubism_aug_0_2549.jpeg
2261,Cubism,Cubism_aug_0_2555.jpeg,../train_images\Cubism\Cubism_aug_0_2555.jpeg
2262,Cubism,Cubism_aug_0_2556.jpeg,../train_images\Cubism\Cubism_aug_0_2556.jpeg
2263,Cubism,Cubism_aug_0_2559.jpeg,../train_images\Cubism\Cubism_aug_0_2559.jpeg
2264,Cubism,Cubism_aug_0_2585.jpeg,../train_images\Cubism\Cubism_aug_0_2585.jpeg
2265,Cubism,Cubism_aug_0_2612.jpeg,../train_images\Cubism\Cubism_aug_0_2612.jpeg
2266,Cubism,Cubism_aug_0_2617.jpeg,../train_images\Cubism\Cubism_aug_0_2617.jpeg
2267,Cubism,Cubism_aug_0_2631.jpeg,../train_images\Cubism\Cubism_aug_0_2631.jpeg
2268,Cubism,Cubism_aug_0_2634.jpeg,../train_images\Cubism\Cubism_aug_0_2634.jpeg
2269,Cubism,Cubism_aug_0_2649.jpeg,../train_images\Cubism\Cubism_aug_0_2649.jpeg
2270,Cubism,Cubism_aug_0_2653.jpeg,../train_images\Cubism\Cubism_aug_0_2653.jpeg
2271,Cubism,Cubism_aug_0_2662.jpeg,../train_images\Cubism\Cubism_aug_0_2662.jpeg
2272,Cubism,Cubism_aug_0_2671.jpeg,../train_images\Cubism\Cubism_aug_0_2671.jpeg
2273,Cubism,Cubism_aug_0_2672.jpeg,../train_images\Cubism\Cubism_aug_0_2672.jpeg
2274,Cubism,Cubism_aug_0_2673.jpeg,../train_images\Cubism\Cubism_aug_0_2673.jpeg
2275,Cubism,Cubism_aug_0_2681.jpeg,../train_images\Cubism\Cubism_aug_0_2681.jpeg
2276,Cubism,Cubism_aug_0_2683.jpeg,../train_images\Cubism\Cubism_aug_0_2683.jpeg
2277,Cubism,Cubism_aug_0_2688.jpeg,../train_images\Cubism\Cubism_aug_0_2688.jpeg
2278,Cubism,Cubism_aug_0_2693.jpeg,../train_images\Cubism\Cubism_aug_0_2693.jpeg
2279,Cubism,Cubism_aug_0_2707.jpeg,../train_images\Cubism\Cubism_aug_0_2707.jpeg
2280,Cubism,Cubism_aug_0_273.jpeg,../train_images\Cubism\Cubism_aug_0_273.jpeg
2281,Cubism,Cubism_aug_0_277.jpeg,../train_images\Cubism\Cubism_aug_0_277.jpeg
2282,Cubism,Cubism_aug_0_2770.jpeg,../train_images\Cubism\Cubism_aug_0_2770.jpeg
2283,Cubism,Cubism_aug_0_2774.jpeg,../train_images\Cubism\Cubism_aug_0_2774.jpeg
2284,Cubism,Cubism_aug_0_2780.jpeg,../train_images\Cubism\Cubism_aug_0_2780.jpeg
2285,Cubism,Cubism_aug_0_2803.jpeg,../train_images\Cubism\Cubism_aug_0_2803.jpeg
2286,Cubism,Cubism_aug_0_2807.jpeg,../train_images\Cubism\Cubism_aug_0_2807.jpeg
2287,Cubism,Cubism_aug_0_2816.jpeg,../train_images\Cubism\Cubism_aug_0_2816.jpeg
2288,Cubism,Cubism_aug_0_2832.jpeg,../train_images\Cubism\Cubism_aug_0_2832.jpeg
2289,Cubism,Cubism_aug_0_2835.jpeg,../train_images\Cubism\Cubism_aug_0_2835.jpeg
2290,Cubism,Cubism_aug_0_2844.jpeg,../train_images\Cubism\Cubism_aug_0_2844.jpeg
2291,Cubism,Cubism_aug_0_2869.jpeg,../train_images\Cubism\Cubism_aug_0_2869.jpeg
2292,Cubism,Cubism_aug_0_2879.jpeg,../train_images\Cubism\Cubism_aug_0_2879.jpeg
2293,Cubism,Cubism_aug_0_2888.jpeg,../train_images\Cubism\Cubism_aug_0_2888.jpeg
2294,Cubism,Cubism_aug_0_2941.jpeg,../train_images\Cubism\Cubism_aug_0_2941.jpeg
2295,Cubism,Cubism_aug_0_2958.jpeg,../train_images\Cubism\Cubism_aug_0_2958.jpeg
2296,Cubism,Cubism_aug_0_2969.jpeg,../train_images\Cubism\Cubism_aug_0_2969.jpeg
2297,Cubism,Cubism_aug_0_2985.jpeg,../train_images\Cubism\Cubism_aug_0_2985.jpeg
2298,Cubism,Cubism_aug_0_2989.jpeg,../train_images\Cubism\Cubism_aug_0_2989.jpeg
2299,Cubism,Cubism_aug_0_2994.jpeg,../train_images\Cubism\Cubism_aug_0_2994.jpeg
2300,Cubism,Cubism_aug_0_3007.jpeg,../train_images\Cubism\Cubism_aug_0_3007.jpeg
2301,Cubism,Cubism_aug_0_3012.jpeg,../train_images\Cubism\Cubism_aug_0_3012.jpeg
2302,Cubism,Cubism_aug_0_3013.jpeg,../train_images\Cubism\Cubism_aug_0_3013.jpeg
2303,Cubism,Cubism_aug_0_3017.jpeg,../train_images\Cubism\Cubism_aug_0_3017.jpeg
2304,Cubism,Cubism_aug_0_3037.jpeg,../train_images\Cubism\Cubism_aug_0_3037.jpeg
2305,Cubism,Cubism_aug_0_3051.jpeg,../train_images\Cubism\Cubism_aug_0_3051.jpeg
2306,Cubism,Cubism_aug_0_3069.jpeg,../train_images\Cubism\Cubism_aug_0_3069.jpeg
2307,Cubism,Cubism_aug_0_3074.jpeg,../train_images\Cubism\Cubism_aug_0_3074.jpeg
2308,Cubism,Cubism_aug_0_3086.jpeg,../train_images\Cubism\Cubism_aug_0_3086.jpeg
2309,Cubism,Cubism_aug_0_3092.jpeg,../train_images\Cubism\Cubism_aug_0_3092.jpeg
2310,Cubism,Cubism_aug_0_3119.jpeg,../train_images\Cubism\Cubism_aug_0_3119.jpeg
2311,Cubism,Cubism_aug_0_314.jpeg,../train_images\Cubism\Cubism_aug_0_314.jpeg
2312,Cubism,Cubism_aug_0_3145.jpeg,../train_images\Cubism\Cubism_aug_0_3145.jpeg
2313,Cubism,Cubism_aug_0_3178.jpeg,../train_images\Cubism\Cubism_aug_0_3178.jpeg
2314,Cubism,Cubism_aug_0_3190.jpeg,../train_images\Cubism\Cubism_aug_0_3190.jpeg
2315,Cubism,Cubism_aug_0_32.jpeg,../train_images\Cubism\Cubism_aug_0_32.jpeg
2316,Cubism,Cubism_aug_0_320.jpeg,../train_images\Cubism\Cubism_aug_0_320.jpeg
2317,Cubism,Cubism_aug_0_3200.jpeg,../train_images\Cubism\Cubism_aug_0_3200.jpeg
2318,Cubism,Cubism_aug_0_3216.jpeg,../train_images\Cubism\Cubism_aug_0_3216.jpeg
2319,Cubism,Cubism_aug_0_3221.jpeg,../train_images\Cubism\Cubism_aug_0_3221.jpeg
2320,Cubism,Cubism_aug_0_3244.jpeg,../train_images\Cubism\Cubism_aug_0_3244.jpeg
2321,Cubism,Cubism_aug_0_3259.jpeg,../train_images\Cubism\Cubism_aug_0_3259.jpeg
2322,Cubism,Cubism_aug_0_3261.jpeg,../train_images\Cubism\Cubism_aug_0_3261.jpeg
2323,Cubism,Cubism_aug_0_3262.jpeg,../train_images\Cubism\Cubism_aug_0_3262.jpeg
2324,Cubism,Cubism_aug_0_327.jpeg,../train_images\Cubism\Cubism_aug_0_327.jpeg
2325,Cubism,Cubism_aug_0_3278.jpeg,../train_images\Cubism\Cubism_aug_0_3278.jpeg
2326,Cubism,Cubism_aug_0_3280.jpeg,../train_images\Cubism\Cubism_aug_0_3280.jpeg
2327,Cubism,Cubism_aug_0_330.jpeg,../train_images\Cubism\Cubism_aug_0_330.jpeg
2328,Cubism,Cubism_aug_0_3309.jpeg,../train_images\Cubism\Cubism_aug_0_3309.jpeg
2329,Cubism,Cubism_aug_0_3321.jpeg,../train_images\Cubism\Cubism_aug_0_3321.jpeg
2330,Cubism,Cubism_aug_0_3338.jpeg,../train_images\Cubism\Cubism_aug_0_3338.jpeg
2331,Cubism,Cubism_aug_0_3340.jpeg,../train_images\Cubism\Cubism_aug_0_3340.jpeg
2332,Cubism,Cubism_aug_0_3351.jpeg,../train_images\Cubism\Cubism_aug_0_3351.jpeg
2333,Cubism,Cubism_aug_0_3360.jpeg,../train_images\Cubism\Cubism_aug_0_3360.jpeg
2334,Cubism,Cubism_aug_0_3366.jpeg,../train_images\Cubism\Cubism_aug_0_3366.jpeg
2335,Cubism,Cubism_aug_0_3377.jpeg,../train_images\Cubism\Cubism_aug_0_3377.jpeg
2336,Cubism,Cubism_aug_0_3411.jpeg,../train_images\Cubism\Cubism_aug_0_3411.jpeg
2337,Cubism,Cubism_aug_0_3414.jpeg,../train_images\Cubism\Cubism_aug_0_3414.jpeg
2338,Cubism,Cubism_aug_0_3420.jpeg,../train_images\Cubism\Cubism_aug_0_3420.jpeg
2339,Cubism,Cubism_aug_0_3442.jpeg,../train_images\Cubism\Cubism_aug_0_3442.jpeg
2340,Cubism,Cubism_aug_0_3472.jpeg,../train_images\Cubism\Cubism_aug_0_3472.jpeg
2341,Cubism,Cubism_aug_0_3513.jpeg,../train_images\Cubism\Cubism_aug_0_3513.jpeg
2342,Cubism,Cubism_aug_0_3518.jpeg,../train_images\Cubism\Cubism_aug_0_3518.jpeg
2343,Cubism,Cubism_aug_0_3519.jpeg,../train_images\Cubism\Cubism_aug_0_3519.jpeg
2344,Cubism,Cubism_aug_0_353.jpeg,../train_images\Cubism\Cubism_aug_0_353.jpeg
2345,Cubism,Cubism_aug_0_3558.jpeg,../train_images\Cubism\Cubism_aug_0_3558.jpeg
2346,Cubism,Cubism_aug_0_3559.jpeg,../train_images\Cubism\Cubism_aug_0_3559.jpeg
2347,Cubism,Cubism_aug_0_3561.jpeg,../train_images\Cubism\Cubism_aug_0_3561.jpeg
2348,Cubism,Cubism_aug_0_3582.jpeg,../train_images\Cubism\Cubism_aug_0_3582.jpeg
2349,Cubism,Cubism_aug_0_3590.jpeg,../train_images\Cubism\Cubism_aug_0_3590.jpeg
2350,Cubism,Cubism_aug_0_3599.jpeg,../train_images\Cubism\Cubism_aug_0_3599.jpeg
2351,Cubism,Cubism_aug_0_3609.jpeg,../train_images\Cubism\Cubism_aug_0_3609.jpeg
2352,Cubism,Cubism_aug_0_3639.jpeg,../train_images\Cubism\Cubism_aug_0_3639.jpeg
2353,Cubism,Cubism_aug_0_3654.jpeg,../train_images\Cubism\Cubism_aug_0_3654.jpeg
2354,Cubism,Cubism_aug_0_368.jpeg,../train_images\Cubism\Cubism_aug_0_368.jpeg
2355,Cubism,Cubism_aug_0_3684.jpeg,../train_images\Cubism\Cubism_aug_0_3684.jpeg
2356,Cubism,Cubism_aug_0_3708.jpeg,../train_images\Cubism\Cubism_aug_0_3708.jpeg
2357,Cubism,Cubism_aug_0_3731.jpeg,../train_images\Cubism\Cubism_aug_0_3731.jpeg
2358,Cubism,Cubism_aug_0_3732.jpeg,../train_images\Cubism\Cubism_aug_0_3732.jpeg
2359,Cubism,Cubism_aug_0_3757.jpeg,../train_images\Cubism\Cubism_aug_0_3757.jpeg
2360,Cubism,Cubism_aug_0_3791.jpeg,../train_images\Cubism\Cubism_aug_0_3791.jpeg
2361,Cubism,Cubism_aug_0_3825.jpeg,../train_images\Cubism\Cubism_aug_0_3825.jpeg
2362,Cubism,Cubism_aug_0_3829.jpeg,../train_images\Cubism\Cubism_aug_0_3829.jpeg
2363,Cubism,Cubism_aug_0_3849.jpeg,../train_images\Cubism\Cubism_aug_0_3849.jpeg
2364,Cubism,Cubism_aug_0_3850.jpeg,../train_images\Cubism\Cubism_aug_0_3850.jpeg
2365,Cubism,Cubism_aug_0_387.jpeg,../train_images\Cubism\Cubism_aug_0_387.jpeg
2366,Cubism,Cubism_aug_0_3870.jpeg,../train_images\Cubism\Cubism_aug_0_3870.jpeg
2367,Cubism,Cubism_aug_0_3886.jpeg,../train_images\Cubism\Cubism_aug_0_3886.jpeg
2368,Cubism,Cubism_aug_0_3912.jpeg,../train_images\Cubism\Cubism_aug_0_3912.jpeg
2369,Cubism,Cubism_aug_0_3938.jpeg,../train_images\Cubism\Cubism_aug_0_3938.jpeg
2370,Cubism,Cubism_aug_0_3942.jpeg,../train_images\Cubism\Cubism_aug_0_3942.jpeg
2371,Cubism,Cubism_aug_0_3952.jpeg,../train_images\Cubism\Cubism_aug_0_3952.jpeg
2372,Cubism,Cubism_aug_0_3963.jpeg,../train_images\Cubism\Cubism_aug_0_3963.jpeg
2373,Cubism,Cubism_aug_0_3965.jpeg,../train_images\Cubism\Cubism_aug_0_3965.jpeg
2374,Cubism,Cubism_aug_0_399.jpeg,../train_images\Cubism\Cubism_aug_0_399.jpeg
2375,Cubism,Cubism_aug_0_3997.jpeg,../train_images\Cubism\Cubism_aug_0_3997.jpeg
2376,Cubism,Cubism_aug_0_401.jpeg,../train_images\Cubism\Cubism_aug_0_401.jpeg
2377,Cubism,Cubism_aug_0_4027.jpeg,../train_images\Cubism\Cubism_aug_0_4027.jpeg
2378,Cubism,Cubism_aug_0_4031.jpeg,../train_images\Cubism\Cubism_aug_0_4031.jpeg
2379,Cubism,Cubism_aug_0_4047.jpeg,../train_images\Cubism\Cubism_aug_0_4047.jpeg
2380,Cubism,Cubism_aug_0_4050.jpeg,../train_images\Cubism\Cubism_aug_0_4050.jpeg
2381,Cubism,Cubism_aug_0_4067.jpeg,../train_images\Cubism\Cubism_aug_0_4067.jpeg
2382,Cubism,Cubism_aug_0_4090.jpeg,../train_images\Cubism\Cubism_aug_0_4090.jpeg
2383,Cubism,Cubism_aug_0_4097.jpeg,../train_images\Cubism\Cubism_aug_0_4097.jpeg
2384,Cubism,Cubism_aug_0_4106.jpeg,../train_images\Cubism\Cubism_aug_0_4106.jpeg
2385,Cubism,Cubism_aug_0_4140.jpeg,../train_images\Cubism\Cubism_aug_0_4140.jpeg
2386,Cubism,Cubism_aug_0_4147.jpeg,../train_images\Cubism\Cubism_aug_0_4147.jpeg
2387,Cubism,Cubism_aug_0_4152.jpeg,../train_images\Cubism\Cubism_aug_0_4152.jpeg
2388,Cubism,Cubism_aug_0_4173.jpeg,../train_images\Cubism\Cubism_aug_0_4173.jpeg
2389,Cubism,Cubism_aug_0_4182.jpeg,../train_images\Cubism\Cubism_aug_0_4182.jpeg
2390,Cubism,Cubism_aug_0_4183.jpeg,../train_images\Cubism\Cubism_aug_0_4183.jpeg
2391,Cubism,Cubism_aug_0_4188.jpeg,../train_images\Cubism\Cubism_aug_0_4188.jpeg
2392,Cubism,Cubism_aug_0_4189.jpeg,../train_images\Cubism\Cubism_aug_0_4189.jpeg
2393,Cubism,Cubism_aug_0_4203.jpeg,../train_images\Cubism\Cubism_aug_0_4203.jpeg
2394,Cubism,Cubism_aug_0_4204.jpeg,../train_images\Cubism\Cubism_aug_0_4204.jpeg
2395,Cubism,Cubism_aug_0_422.jpeg,../train_images\Cubism\Cubism_aug_0_422.jpeg
2396,Cubism,Cubism_aug_0_4230.jpeg,../train_images\Cubism\Cubism_aug_0_4230.jpeg
2397,Cubism,Cubism_aug_0_4239.jpeg,../train_images\Cubism\Cubism_aug_0_4239.jpeg
2398,Cubism,Cubism_aug_0_4248.jpeg,../train_images\Cubism\Cubism_aug_0_4248.jpeg
2399,Cubism,Cubism_aug_0_4269.jpeg,../train_images\Cubism\Cubism_aug_0_4269.jpeg
2400,Cubism,Cubism_aug_0_427.jpeg,../train_images\Cubism\Cubism_aug_0_427.jpeg
2401,Cubism,Cubism_aug_0_4279.jpeg,../train_images\Cubism\Cubism_aug_0_4279.jpeg
2402,Cubism,Cubism_aug_0_4292.jpeg,../train_images\Cubism\Cubism_aug_0_4292.jpeg
2403,Cubism,Cubism_aug_0_4315.jpeg,../train_images\Cubism\Cubism_aug_0_4315.jpeg
2404,Cubism,Cubism_aug_0_4316.jpeg,../train_images\Cubism\Cubism_aug_0_4316.jpeg
2405,Cubism,Cubism_aug_0_432.jpeg,../train_images\Cubism\Cubism_aug_0_432.jpeg
2406,Cubism,Cubism_aug_0_4325.jpeg,../train_images\Cubism\Cubism_aug_0_4325.jpeg
2407,Cubism,Cubism_aug_0_4343.jpeg,../train_images\Cubism\Cubism_aug_0_4343.jpeg
2408,Cubism,Cubism_aug_0_4344.jpeg,../train_images\Cubism\Cubism_aug_0_4344.jpeg
2409,Cubism,Cubism_aug_0_4348.jpeg,../train_images\Cubism\Cubism_aug_0_4348.jpeg
2410,Cubism,Cubism_aug_0_4352.jpeg,../train_images\Cubism\Cubism_aug_0_4352.jpeg
2411,Cubism,Cubism_aug_0_4365.jpeg,../train_images\Cubism\Cubism_aug_0_4365.jpeg
2412,Cubism,Cubism_aug_0_4379.jpeg,../train_images\Cubism\Cubism_aug_0_4379.jpeg
2413,Cubism,Cubism_aug_0_4382.jpeg,../train_images\Cubism\Cubism_aug_0_4382.jpeg
2414,Cubism,Cubism_aug_0_439.jpeg,../train_images\Cubism\Cubism_aug_0_439.jpeg
2415,Cubism,Cubism_aug_0_4390.jpeg,../train_images\Cubism\Cubism_aug_0_4390.jpeg
2416,Cubism,Cubism_aug_0_4404.jpeg,../train_images\Cubism\Cubism_aug_0_4404.jpeg
2417,Cubism,Cubism_aug_0_4434.jpeg,../train_images\Cubism\Cubism_aug_0_4434.jpeg
2418,Cubism,Cubism_aug_0_4436.jpeg,../train_images\Cubism\Cubism_aug_0_4436.jpeg
2419,Cubism,Cubism_aug_0_4438.jpeg,../train_images\Cubism\Cubism_aug_0_4438.jpeg
2420,Cubism,Cubism_aug_0_4452.jpeg,../train_images\Cubism\Cubism_aug_0_4452.jpeg
2421,Cubism,Cubism_aug_0_4467.jpeg,../train_images\Cubism\Cubism_aug_0_4467.jpeg
2422,Cubism,Cubism_aug_0_4474.jpeg,../train_images\Cubism\Cubism_aug_0_4474.jpeg
2423,Cubism,Cubism_aug_0_4484.jpeg,../train_images\Cubism\Cubism_aug_0_4484.jpeg
2424,Cubism,Cubism_aug_0_4499.jpeg,../train_images\Cubism\Cubism_aug_0_4499.jpeg
2425,Cubism,Cubism_aug_0_4525.jpeg,../train_images\Cubism\Cubism_aug_0_4525.jpeg
2426,Cubism,Cubism_aug_0_4534.jpeg,../train_images\Cubism\Cubism_aug_0_4534.jpeg
2427,Cubism,Cubism_aug_0_4558.jpeg,../train_images\Cubism\Cubism_aug_0_4558.jpeg
2428,Cubism,Cubism_aug_0_4577.jpeg,../train_images\Cubism\Cubism_aug_0_4577.jpeg
2429,Cubism,Cubism_aug_0_4582.jpeg,../train_images\Cubism\Cubism_aug_0_4582.jpeg
2430,Cubism,Cubism_aug_0_4583.jpeg,../train_images\Cubism\Cubism_aug_0_4583.jpeg
2431,Cubism,Cubism_aug_0_4584.jpeg,../train_images\Cubism\Cubism_aug_0_4584.jpeg
2432,Cubism,Cubism_aug_0_4586.jpeg,../train_images\Cubism\Cubism_aug_0_4586.jpeg
2433,Cubism,Cubism_aug_0_4589.jpeg,../train_images\Cubism\Cubism_aug_0_4589.jpeg
2434,Cubism,Cubism_aug_0_4594.jpeg,../train_images\Cubism\Cubism_aug_0_4594.jpeg
2435,Cubism,Cubism_aug_0_4598.jpeg,../train_images\Cubism\Cubism_aug_0_4598.jpeg
2436,Cubism,Cubism_aug_0_4609.jpeg,../train_images\Cubism\Cubism_aug_0_4609.jpeg
2437,Cubism,Cubism_aug_0_4611.jpeg,../train_images\Cubism\Cubism_aug_0_4611.jpeg
2438,Cubism,Cubism_aug_0_4641.jpeg,../train_images\Cubism\Cubism_aug_0_4641.jpeg
2439,Cubism,Cubism_aug_0_4643.jpeg,../train_images\Cubism\Cubism_aug_0_4643.jpeg
2440,Cubism,Cubism_aug_0_4672.jpeg,../train_images\Cubism\Cubism_aug_0_4672.jpeg
2441,Cubism,Cubism_aug_0_4676.jpeg,../train_images\Cubism\Cubism_aug_0_4676.jpeg
2442,Cubism,Cubism_aug_0_468.jpeg,../train_images\Cubism\Cubism_aug_0_468.jpeg
2443,Cubism,Cubism_aug_0_4690.jpeg,../train_images\Cubism\Cubism_aug_0_4690.jpeg
2444,Cubism,Cubism_aug_0_4703.jpeg,../train_images\Cubism\Cubism_aug_0_4703.jpeg
2445,Cubism,Cubism_aug_0_4716.jpeg,../train_images\Cubism\Cubism_aug_0_4716.jpeg
2446,Cubism,Cubism_aug_0_4761.jpeg,../train_images\Cubism\Cubism_aug_0_4761.jpeg
2447,Cubism,Cubism_aug_0_4777.jpeg,../train_images\Cubism\Cubism_aug_0_4777.jpeg
2448,Cubism,Cubism_aug_0_4789.jpeg,../train_images\Cubism\Cubism_aug_0_4789.jpeg
2449,Cubism,Cubism_aug_0_4815.jpeg,../train_images\Cubism\Cubism_aug_0_4815.jpeg
2450,Cubism,Cubism_aug_0_4822.jpeg,../train_images\Cubism\Cubism_aug_0_4822.jpeg
2451,Cubism,Cubism_aug_0_4886.jpeg,../train_images\Cubism\Cubism_aug_0_4886.jpeg
2452,Cubism,Cubism_aug_0_4892.jpeg,../train_images\Cubism\Cubism_aug_0_4892.jpeg
2453,Cubism,Cubism_aug_0_4893.jpeg,../train_images\Cubism\Cubism_aug_0_4893.jpeg
2454,Cubism,Cubism_aug_0_4925.jpeg,../train_images\Cubism\Cubism_aug_0_4925.jpeg
2455,Cubism,Cubism_aug_0_4932.jpeg,../train_images\Cubism\Cubism_aug_0_4932.jpeg
2456,Cubism,Cubism_aug_0_4948.jpeg,../train_images\Cubism\Cubism_aug_0_4948.jpeg
2457,Cubism,Cubism_aug_0_497.jpeg,../train_images\Cubism\Cubism_aug_0_497.jpeg
2458,Cubism,Cubism_aug_0_4972.jpeg,../train_images\Cubism\Cubism_aug_0_4972.jpeg
2459,Cubism,Cubism_aug_0_4986.jpeg,../train_images\Cubism\Cubism_aug_0_4986.jpeg
2460,Cubism,Cubism_aug_0_4990.jpeg,../train_images\Cubism\Cubism_aug_0_4990.jpeg
2461,Cubism,Cubism_aug_0_4992.jpeg,../train_images\Cubism\Cubism_aug_0_4992.jpeg
2462,Cubism,Cubism_aug_0_5023.jpeg,../train_images\Cubism\Cubism_aug_0_5023.jpeg
2463,Cubism,Cubism_aug_0_5042.jpeg,../train_images\Cubism\Cubism_aug_0_5042.jpeg
2464,Cubism,Cubism_aug_0_5078.jpeg,../train_images\Cubism\Cubism_aug_0_5078.jpeg
2465,Cubism,Cubism_aug_0_5093.jpeg,../train_images\Cubism\Cubism_aug_0_5093.jpeg
2466,Cubism,Cubism_aug_0_5098.jpeg,../train_images\Cubism\Cubism_aug_0_5098.jpeg
2467,Cubism,Cubism_aug_0_5107.jpeg,../train_images\Cubism\Cubism_aug_0_5107.jpeg
2468,Cubism,Cubism_aug_0_5112.jpeg,../train_images\Cubism\Cubism_aug_0_5112.jpeg
2469,Cubism,Cubism_aug_0_512.jpeg,../train_images\Cubism\Cubism_aug_0_512.jpeg
2470,Cubism,Cubism_aug_0_5140.jpeg,../train_images\Cubism\Cubism_aug_0_5140.jpeg
2471,Cubism,Cubism_aug_0_5154.jpeg,../train_images\Cubism\Cubism_aug_0_5154.jpeg
2472,Cubism,Cubism_aug_0_5161.jpeg,../train_images\Cubism\Cubism_aug_0_5161.jpeg
2473,Cubism,Cubism_aug_0_517.jpeg,../train_images\Cubism\Cubism_aug_0_517.jpeg
2474,Cubism,Cubism_aug_0_5184.jpeg,../train_images\Cubism\Cubism_aug_0_5184.jpeg
2475,Cubism,Cubism_aug_0_5197.jpeg,../train_images\Cubism\Cubism_aug_0_5197.jpeg
2476,Cubism,Cubism_aug_0_5208.jpeg,../train_images\Cubism\Cubism_aug_0_5208.jpeg
2477,Cubism,Cubism_aug_0_5215.jpeg,../train_images\Cubism\Cubism_aug_0_5215.jpeg
2478,Cubism,Cubism_aug_0_5246.jpeg,../train_images\Cubism\Cubism_aug_0_5246.jpeg
2479,Cubism,Cubism_aug_0_5251.jpeg,../train_images\Cubism\Cubism_aug_0_5251.jpeg
